GeneId	mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust	colorscale	category
ENSMUSG00000031446	-5.83882474405379	1.08787028913656	1.87052391398043	0.986974307019023	1.45008490190722	8.37671683118631	6.92439935952657	1.70853854635565e-28	1.87052391398043	0.986974307019023	0.999542254619838	7.2667981015578e-05	opposite_change
ENSMUSG00000019370	-5.83882474405379	1.09185460269904	1.87053189058418	0.986823817605107	1.4602446582721	8.39086058179164	6.93967970962978	1.01450794241888e-28	1.87053189058418	0.986823817605107	0.999542254619838	7.35437072254537e-05	opposite_change
ENSMUSG00000024742	-5.83882474405379	1.11402000672559	1.8705762657674	0.982137233224015	1.15091995783895	8.10370663889086	6.95867533314027	2.07048205239017e-24	1.8705762657674	0.982137233224015	0.999542254619838	0.000100882873362657	opposite_change
ENSMUSG00000038023	-5.83882474405379	1.05261961399853	1.87045334205823	0.979613862228423	0.150930901153323	7.04233806159826	6.88684249606638	1.46755524331372e-12	1.87045334205823	0.979613862228423	0.999542254619838	0.000115657025637768	opposite_change
ENSMUSG00000034602	-5.83882474405379	1.09834874385751	1.87054489186775	0.979035205741921	0.740062606816073	7.67718642209479	6.93214420288229	6.55626373099252e-19	1.87054489186775	0.979035205741921	0.999542254619838	0.000119050380952212	opposite_change
ENSMUSG00000048277	-5.83882474405379	1.26795202921215	1.87048403758419	0.978849318986573	1.74421533776172	8.85091776573522	7.11566258521514	4.32579026082585e-37	1.87048403758419	0.978849318986573	0.999542254619838	0.00012014088304366	opposite_change
ENSMUSG00000022865	-5.83882474405379	1.05051504474225	1.87044912870638	0.978452261555452	-0.0798467367499262	6.80946019542504	6.90404721580381	7.40676367376669e-11	1.87044912870638	0.978452261555452	0.999542254619838	0.000122470908768845	opposite_change
ENSMUSG00000016256	-5.83882474405379	1.30415811616408	1.87055652224277	0.973741232160169	1.69774141320333	8.84064973935714	7.14819626853312	6.46564106554082e-37	1.87055652224277	0.973741232160169	0.999542254619838	0.000150188719473808	opposite_change
ENSMUSG00000037851	-5.83882474405379	1.37697004996082	1.87070229187998	0.97101683455593	2.29977092197596	9.5154770747409	7.21370870977357	4.39094064844698e-53	1.87070229187998	0.97101683455593	0.999542254619838	0.000166279248405965	opposite_change
ENSMUSG00000042390	-5.83882474405379	1.30170040697418	1.87055160190403	0.966001940745201	1.18194652827291	8.32240732736874	7.13702955405476	1.03363013669467e-27	1.87055160190403	0.966001940745201	0.999542254619838	0.000196016033192465	opposite_change
ENSMUSG00000025410	-6.25384073501944	1.07242778189718	1.87933186890282	0.964663873617598	2.70255731696966	10.0287418396337	7.32115156767302	1.80530036788015e-72	1.87933186890282	0.964663873617598	0.999542254619838	0.000203976453384268	opposite_change
ENSMUSG00000022521	-5.83882474405379	1.29589054660826	1.87053997055196	0.964192256302957	1.01967686245786	8.15433113725095	7.14582726955457	3.61737963090074e-25	1.87053997055196	0.964192256302957	0.999542254619838	0.0002067848280237	opposite_change
ENSMUSG00000024187	-5.83882474405379	1.1952239016548	1.87033843572723	0.962340457909716	0.0868012769356914	7.12080972003269	7.02816994299335	3.68282871187391e-13	1.87033843572723	0.962340457909716	0.999542254619838	0.000217825171296312	opposite_change
ENSMUSG00000021701	-5.83882474405379	1.42622678113733	1.87040050355401	0.958283864644022	3.11437286021169	10.379318032105	7.26812521771141	2.27225215613713e-79	1.87040050355401	0.958283864644022	0.999542254619838	0.000242084837171782	opposite_change
ENSMUSG00000015312	-5.83882474405379	1.34480013685699	2.80595683147433	0.954784912812024	0.813228235480577	7.99679462990585	7.17826461654969	5.87314180019791e-23	2.80595683147433	0.954784912812024	0.999542254619838	0.000263092270441396	opposite_change
ENSMUSG00000047412	-5.83882474405379	1.12518772795467	1.87059862356767	0.951134202892214	-1.52461462256705	5.43938863749558	6.95171200541108	4.97015095513414e-05	1.87059862356767	0.951134202892214	0.999542254619838	0.000285093072794054	opposite_change
ENSMUSG00000020277	-5.83882474405379	1.48000790485106	2.80576226020705	0.931755431533015	1.64527457195373	8.96402836209665	7.32635909103691	1.11314726536883e-39	2.80576226020705	0.931755431533015	0.999542254619838	0.000403310590942428	opposite_change
ENSMUSG00000024069	-6.25384073501944	1.04322092986452	2.81891009508985	0.931452958010842	-0.328227496400004	6.96881041264265	7.31380064781963	6.98258456701478e-13	2.81891009508985	0.931452958010842	0.999542254619838	0.000405175214061538	opposite_change
ENSMUSG00000019188	-5.83882474405379	1.48788458905945	2.80578591391335	0.928600458026501	2.05361300154032	9.38023517409148	7.31962039894103	1.14392658719216e-49	2.80578591391335	0.928600458026501	0.999542254619838	0.000422789526816308	opposite_change
ENSMUSG00000066306	-6.25384073501944	1.24120622303448	2.81890404491921	0.922383474910788	1.36612779723266	8.86111224704275	7.48990374587066	3.60331692102773e-40	2.81890404491921	0.922383474910788	0.999542254619838	0.000461367890276372	opposite_change
ENSMUSG00000004937	-5.83882474405379	1.51441792220752	2.8058655935925	0.921303861428584	1.74836695100985	9.10152767698072	7.35019292985193	8.30862130339607e-43	2.8058655935925	0.921303861428584	0.999542254619838	0.000468093725211767	opposite_change
ENSMUSG00000068699	-6.25384073501944	1.23048344614213	2.81887184438798	0.91995561869202	0.754587104315863	8.23886116897123	7.49501109682101	2.00024099445894e-28	2.81887184438798	0.91995561869202	0.999542254619838	0.000476504157125165	opposite_change
ENSMUSG00000030876	-5.83882474405379	1.513950318535	2.80586418937725	0.917537353658195	-0.586026442437769	6.7667116074081	7.35583773450737	1.48506683240727e-10	2.80586418937725	0.917537353658195	0.999542254619838	0.00049162039051627	opposite_change
ENSMUSG00000025939	-5.83882474405379	1.50248654998825	2.80582976364587	0.916041928061297	-0.861657723218308	6.47962199117197	7.35951659260872	5.88028876971779e-09	2.80582976364587	0.916041928061297	0.999542254619838	0.000500988033737064	opposite_change
ENSMUSG00000075419	-5.83882474405379	1.53744474143965	2.8059347431998	0.909476708928016	-1.07983535722076	6.29640554222196	7.36804176768968	4.33564435018579e-08	2.8059347431998	0.909476708928016	0.999542254619838	0.000542295633095125	opposite_change
ENSMUSG00000021279	-5.83882474405379	1.62422336800171	2.80559473907536	0.906474223238084	0.259635974659715	7.72262788202661	7.47648429928834	2.05261220336408e-19	2.80559473907536	0.906474223238084	0.999542254619838	0.000561286393772209	opposite_change
ENSMUSG00000069539	-5.83882474405379	1.69494791477	2.80580712510169	0.896788897130822	0.0603293630617009	7.59404751990849	7.53863676676268	7.28320602854198e-18	2.80580712510169	0.896788897130822	0.999542254619838	0.000622977769029493	opposite_change
ENSMUSG00000019969	-5.83882474405379	1.715660091445	2.80586932383045	0.891113225202438	0.465308748701411	8.01973067192425	7.55388045742426	2.06225378382367e-23	2.80586932383045	0.891113225202438	0.999542254619838	0.000659439739183008	opposite_change
ENSMUSG00000021910	-5.83882474405379	1.65033366997592	2.80567314839058	0.887998223631647	1.50999718833125	8.99907421890479	7.48756206617328	1.08387681322629e-40	2.80567314839058	0.887998223631647	0.999542254619838	0.000679550138202113	opposite_change
ENSMUSG00000034781	-5.83882474405379	1.77546367818218	2.80604891418099	0.883900839129257	0.349832797865189	7.96405874634351	7.61504014684489	1.15923588373322e-22	2.80604891418099	0.883900839129257	0.999542254619838	0.000706110479079908	opposite_change
ENSMUSG00000035885	-5.83882474405379	1.7091350087845	2.80584972898762	0.88019329863303	1.50999719161121	9.05787376877508	7.54419057459446	4.09019521391264e-42	2.80584972898762	0.88019329863303	0.999542254619838	0.000730250070462174	opposite_change
ENSMUSG00000023010	-5.83882474405379	1.59958739194031	2.80552075716525	0.876996138695788	3.54738716003228	10.9856789543373	7.44030933723348	1.12464435969815e-100	2.80552075716525	0.876996138695788	0.999542254619838	0.00075114839099087	opposite_change
ENSMUSG00000037351	-5.83882474405379	1.96622925457801	2.80602118317918	0.864372902530405	-0.0221318861979139	7.78286109945506	7.82060366068655	2.72729944613498e-20	2.80602118317918	0.864372902530405	0.999542254619838	0.000834411500145308	opposite_change
ENSMUSG00000040018	-6.25384073501944	1.58214274562553	2.81872667711917	0.863666778096954	-0.524622557355952	7.31132496382329	7.85153515014844	7.43369644478642e-16	2.81872667711917	0.863666778096954	0.999542254619838	0.000839104955390274	opposite_change
ENSMUSG00000022400	-6.25384073501944	1.58588852683903	2.81873792571142	0.862766785390183	-0.26409788832141	7.57559033630855	7.832710401704	7.04904672973123e-19	2.81873792571142	0.862766785390183	0.999542254619838	0.000845092576174896	opposite_change
ENSMUSG00000025007	-6.25384073501944	1.51544209576959	2.81912697546795	0.858912332342378	1.10956566138153	8.8787826973635	7.77483086229105	9.869023306017e-41	2.81912697546795	0.858912332342378	0.999542254619838	0.000870806976559472	opposite_change
ENSMUSG00000008730	-5.83882474405379	2.07815401011554	2.80575669295558	0.851978025766629	-0.372625248964248	7.54429587769132	7.92331975916974	2.16839355455285e-17	2.80575669295558	0.851978025766629	0.999542254619838	0.000917360050828707	opposite_change
ENSMUSG00000018377	-5.83882474405379	2.06969184498429	2.80573128104828	0.845861917945744	-1.3022253107818	6.60625146254596	7.91437913964542	9.63061064922295e-10	2.80573128104828	0.845861917945744	0.999542254619838	0.000958735754537554	opposite_change
ENSMUSG00000024381	-5.83882474405379	2.09075362257021	2.80579452962962	0.845005932040867	-1.10958248553313	6.8199518400876	7.94292957385997	5.05619425117321e-11	2.80579452962962	0.845005932040867	0.999542254619838	0.000964550384907521	opposite_change
ENSMUSG00000047409	-5.83882474405379	1.8042271963767	2.80553469051191	0.841795085031085	-2.88716655727511	4.75588064983762	7.60361425785623	0.00189424892595211	2.80553469051191	0.841795085031085	0.999542254619838	0.000986413971732041	opposite_change
ENSMUSG00000047139	-6.25384073501944	1.77613910509868	3.75827819755818	0.840213029957846	-0.84279498143335	7.18714919871597	8.04272027244573	1.32728784606184e-14	3.75827819755818	0.840213029957846	0.999542254619838	0.00099721732971957	opposite_change
ENSMUSG00000006585	-6.25384073501944	1.94966198574972	3.7589729838671	0.837936883228811	0.505113525702038	8.7085491937309	8.20572158243748	1.50890098084764e-37	3.7589729838671	0.837936883228811	0.999542254619838	0.00101279616174833	opposite_change
ENSMUSG00000058254	-5.83882474405379	2.22430431139699	3.74079330953148	0.837799957500137	-0.409150725368622	7.65391705687323	8.05338794354417	8.97154560168557e-19	3.74079330953148	0.837799957500137	0.999542254619838	0.00101373468356473	opposite_change
ENSMUSG00000061983	-6.25384073501944	1.91768704337863	3.75884495606982	0.803264893386425	-2.78762980914259	5.38389373775045	8.14887141999974	3.98806026936094e-05	3.75884495606982	0.803264893386425	0.999542254619838	0.00125548317604719	opposite_change
ENSMUSG00000029319	-5.83882474405379	2.41518723945019	3.74075680473891	0.801258475979248	-2.05067771685514	6.20329846571211	8.26833921913547	7.30891984980245e-08	3.74075680473891	0.801258475979248	0.999542254619838	0.00126984602505474	opposite_change
ENSMUSG00000062510	-5.83882474405379	2.39500862735467	3.74067600949527	0.798801401786481	-2.3726017031486	5.86120235800179	8.21987070931359	1.86371869316395e-06	3.74067600949527	0.798801401786481	0.999542254619838	0.00128748395059897	opposite_change
ENSMUSG00000041215	-6.25384073501944	2.16087149819085	3.75821706599899	0.797064126439295	-1.32821637708131	7.08645808055357	8.41149312923254	9.24153532312244e-14	3.75821706599899	0.797064126439295	0.999542254619838	0.00129998762520049	opposite_change
ENSMUSG00000036966	-5.83882474405379	2.58099739520303	3.74142070926644	0.792748372977309	-0.994106686242452	7.42565480884526	8.43706125110161	2.37116800432846e-16	3.74142070926644	0.792748372977309	0.999542254619838	0.00133116768297591	opposite_change
ENSMUSG00000022808	-5.83882474405379	2.6882073297979	3.74104917747303	0.77729874105478	-0.372625274430891	8.1543309216314	8.54438950365539	1.93505535167542e-26	3.74104917747303	0.77729874105478	0.999542254619838	0.00144419530710925	opposite_change
ENSMUSG00000031818	-5.25396568993258	1.00043540744168	1.56532853182392	0.771954495628091	4.25558654777643	10.5098561794489	6.25342846946229	1.50980010651609e-71	1.56532853182392	0.771954495628091	0.999542254619838	0.00148381679980886	opposite_change
ENSMUSG00000049858	-5.83882474405379	2.77028319167432	3.7413778095526	0.770103039762164	-1.26827855323568	7.34076839774705	8.61223875577589	1.32422104385713e-15	3.7413778095526	0.770103039762164	0.999542254619838	0.00149760723981214	opposite_change
ENSMUSG00000026944	-1.07442796772719	2.3427602155739	3.3754441969302	0.752879345845737	-0.811911026493078	2.60529258170359	3.41530770460623	4.14517973706233e-05	3.3754441969302	0.752879345845737	0.999542254619838	0.0016275090081298	opposite_change
ENSMUSG00000034757	-6.25384073501944	2.55897088268155	3.75820945592687	0.752714751459984	-1.65014088032771	7.16262739415119	8.82438232961704	1.3205159044668e-14	3.75820945592687	0.752714751459984	0.999542254619838	0.0016287646686632	opposite_change
ENSMUSG00000087687	-5.25396568993258	1.03253532807275	1.56542492798195	0.747709706113582	1.16649952913545	7.4529279626315	6.30069280407466	1.22328514107264e-14	1.56542492798195	0.747709706113582	0.999542254619838	0.00166707894445914	opposite_change
ENSMUSG00000030802	-5.25396568993258	1.0473252209039	1.56546934207455	0.746602266407598	1.49770355567416	7.79891528513623	6.29231099584436	3.6248827326978e-18	1.56546934207455	0.746602266407598	0.999542254619838	0.00167559118764362	opposite_change
ENSMUSG00000021493	-5.25396568993258	1.06534020758381	1.56552344113365	0.746572274658661	2.4256433799301	8.74485185803065	6.31179634672571	5.77464804338345e-31	1.56552344113365	0.746572274658661	0.999542254619838	0.00167582189229136	opposite_change
ENSMUSG00000028911	-5.25396568993258	1.04795439261697	1.56547123147908	0.745760855395541	1.35797958535847	7.65982311257472	6.30646550378062	1.09571090088884e-16	1.56547123147908	0.745760855395541	0.999542254619838	0.00168206706861124	opposite_change
ENSMUSG00000005682	-5.25396568993258	1.02287230797595	1.5653959099036	0.744959250879167	0.604623883027543	6.88139991196348	6.28539797907178	3.58025077243781e-10	1.5653959099036	0.744959250879167	0.999542254619838	0.00168824338046916	opposite_change
ENSMUSG00000019579	-5.25396568993258	1.06337922456933	1.56551755229577	0.744346535169087	1.72957571821089	8.04683664288103	6.3097290926236	5.100939149276e-21	1.56551755229577	0.744346535169087	0.999542254619838	0.00169296879912897	opposite_change
ENSMUSG00000030649	-5.83882474405379	1.56694342359921	3.56578308759083	0.328930855150605	-6.69420566915039	0.711590161814908	7.16039517015651	0.74072463421513	7.16039517015651	0.74072463421513	0.999542254619838	0.00172098151989759	opposite_change
ENSMUSG00000038886	-5.83882474405379	3.0001490579664	3.74069659180003	0.739733419067933	-2.37260222143391	6.46632502993808	8.86502625946253	2.12576069355048e-09	3.74069659180003	0.739733419067933	0.999542254619838	0.00172867170895178	opposite_change
ENSMUSG00000002825	-5.25396568993258	1.05872843305	1.56550358595487	0.737331069664148	0.548590179734463	6.86122250174214	6.3247227467761	4.78621904626135e-10	1.56550358595487	0.737331069664148	0.999542254619838	0.00174735279955635	opposite_change
ENSMUSG00000063457	-5.25396568993258	1.13465765361865	1.56513100103166	0.736367884092534	4.10589154842178	10.494382972353	6.38961946865134	4.48548572254906e-72	1.56513100103166	0.736367884092534	0.999542254619838	0.00175485979899334	opposite_change
ENSMUSG00000038615	-5.25396568993258	1.11192117206889	1.56506272330927	0.736205148544401	2.13354363669542	8.4993375539264	6.35833874359535	3.89861354303013e-27	1.56506272330927	0.736205148544401	0.999542254619838	0.00175612911781023	opposite_change
ENSMUSG00000089774	-5.25396568993258	1.12744855090935	1.56510935207456	0.734170618923455	2.43339978514832	8.81471490512107	6.38975662421453	3.10022018047506e-32	1.56510935207456	0.734170618923455	0.999542254619838	0.00177202194225036	opposite_change
ENSMUSG00000033855	-5.25396568993258	1.09920633341481	1.56502454061061	0.733947187921594	1.09982887768227	7.45292793950251	6.36182150666348	1.23853747988858e-14	1.56502454061061	0.733947187921594	0.999542254619838	0.00177376996732595	opposite_change
